ID,Category,skills_str,skill_count
16661264,AGRICULTURE,"compliance, excel, spring",3
26070334,AGRICULTURE,"accounting, analytics, auditing, budgeting, communication, compliance, customer service, marketing, medical, patient care, quality control, sales, statistics, training",14
29142288,AGRICULTURE,"budgeting, communication, customer service, excel, medical, patient care, problem solving, project management, quality control, r, recruitment, sales, statistics, strategic planning, training",15
28247753,AGRICULTURE,"civil, communication, compliance, customer service, leadership, negotiation, project management, recruitment, sales, strategic planning, training",11
79536879,AGRICULTURE,"communication, customer service, excel, medical, problem solving, quality control, sales, training",8
17499196,AGRICULTURE,"communication, leadership, training",3
79261033,BPO,"customer service, leadership, marketing, performance management, problem solving, sales, training",7
16492045,BPO,"auditing, clinical, customer service, excel, hr, onboarding, payroll, problem solving, sales, sap",10
18589927,BPO,"business development, data analysis, investment, leadership, risk management, strategic planning",6
23933031,BPO,"business development, compliance, customer service, leadership, marketing, sales, training",7
13964744,BPO,"accounting, communication, customer service, excel, java, leadership, project management, sales, sql, training",10
89512321,BPO,"analytics, communication, compliance, employee relations, hr, leadership, oracle, performance management, recruitment, sales, talent acquisition, training",12
30709029,BPO,"leadership, marketing, negotiation, problem solving, sales, tax",6
11183737,BPO,"clinical, communication, customer service, sap, training",5
63158213,BPO,"accounting, communication, css, training",4
24727739,BPO,"communication, customer service, excel, leadership, training",5
15145575,BPO,"erp, problem solving, sap, training",4
69097572,BPO,"analytics, cam, communication, compliance, customer service, excel, illustrator, leadership, marketing, problem solving, quality control, sales, sap, training",14
31064969,BPO,"budgeting, compliance, forecasting, hr, leadership, project management, risk management, sales, strategic planning, training",10
38707449,BPO,"crm, excel, hris, marketing, project management, recruitment, sap",7
57706851,BPO,"compliance, customer service, leadership, oracle, sales, sql, tax, training",8
41152404,BPO,"agile, banking, communication, html, java, javascript, linux, marketing, problem solving, project management, risk management, sql, statistics, training",14
27710853,BPO,"business development, clinical, compliance, forecasting, hr, leadership, negotiation, performance management, recruitment, sales, statistics, training",12
15573418,BPO,"business development, crm, customer service, leadership, marketing, sales, strategic planning, training",8
26829350,BPO,"excel, marketing, oracle, problem solving, rest, sap, training",7
95625660,BPO,"banking, cam, electrical, hr, negotiation, problem solving, sales, training",8
19362586,BPO,"auditing, banking, excel, marketing, risk management, sales",6
45077654,BPO,"communication, compliance, customer service, data analysis, excel, medical, nursing, sales, training",9
87118391,SALES,"civil, communication, compliance, customer service, excel, leadership, marketing, problem solving, sales, training",10
33578873,SALES,"customer service, marketing, sales, training",4
27607632,SALES,"accounting, excel, quickbooks, sales, sap, training",6
23760084,SALES,"accounting, communication, customer service, employee relations, forecasting, leadership, marketing, sales, strategic planning, training",10
30083943,SALES,"compliance, medical, nursing, patient care, quality control, sales, training",7
20552814,SALES,"accounting, banking, communication, customer service, electrical, sales",6
40987524,SALES,"communication, customer service, investment, leadership, payroll, sales, training",7
29134721,SALES,"communication, customer service, excel, hr, leadership, linux, marketing, problem solving, project management, sales, training",11
18062906,SALES,"cam, customer service, electrical, excel, sales",5
29399491,SALES,"accounting, communication, customer service, marketing, rest, sales, statistics",7
19473948,SALES,"communication, customer service, excel, problem solving, sales, training",6
71772815,SALES,"communication, customer service, excel, problem solving, sales, training",6
15765660,SALES,"analytics, budgeting, communication, crm, excel, html, investment, leadership, marketing, photoshop, project management, sales, sql, training",14
29184740,SALES,"communication, marketing, problem solving, sales, tax, training",6
17781039,SALES,"business development, compliance, customer service, leadership, marketing, medical, negotiation, payroll, problem solving, project management, sales",11
19147947,SALES,"communication, compliance, erp, sales",4
18328743,SALES,"accounting, excel, marketing, sales, training",5
37540732,SALES,"communication, customer service, electrical, excel, leadership, marketing, sales, training",8
30608780,SALES,"customer service, leadership, marketing, sales, training",5
15918496,SALES,"communication, customer service, marketing, sales, training",5
16223371,SALES,"communication, customer service, leadership, payroll, sales",5
79376680,SALES,"cad, communication, customer service, marketing, payroll, project management, r, sales, training",9
36904300,SALES,"accounting, banking, communication, customer service, excel, quickbooks, sales",7
10724818,SALES,"communication, excel, forecasting, marketing, onboarding, sales, training",7
26994282,SALES,"communication, customer service, leadership, quality control, sales, training",6
20819838,SALES,"marketing, r, sales",3
16511249,SALES,"accounting, compliance, leadership, medical, quality control, sales, training",7
36074301,SALES,"bash, business development, communication, customer service, forecasting, leadership, marketing, problem solving, sales, training",10
27624540,SALES,"clinical, customer service, leadership, medical, sales, training",6
20423658,SALES,"customer service, hr, leadership, sales, training",5
98509238,SALES,"agile, communication, compliance, crm, project management, sales, training",7
25810233,SALES,"communication, marketing, sales",3
15273850,SALES,"compliance, customer service, quality control, sales, training",5
26932091,SALES,"compliance, customer service, data analysis, forecasting, leadership, performance management, problem solving, project management, r, sales, training",11
13812481,SALES,"communication, customer service, sales, training",4
55477468,SALES,"customer service, excel, hipaa, medical, patient care, sales, training",7
15973307,SALES,"excel, leadership, sales",3
22047665,SALES,"customer service, problem solving, sales, training",4
69155584,SALES,"communication, compliance, customer service, marketing, sales, training",6
30529547,SALES,"communication, sales, training",3
23296286,SALES,"communication, customer service, sales",3
10603337,SALES,"customer service, sales",2
22319662,SALES,"communication, customer service, excel, sales",4
15581242,SALES,"crm, customer service, leadership, marketing, sales, sap",6
90682785,SALES,"communication, customer service, negotiation, sales, training",5
98108571,SALES,"communication, illustrator, photoshop, r, sales, training",6
12351749,SALES,"analytics, business development, communication, data analysis, excel, machine learning, problem solving, r, sales, statistics, tableau, training",12
39581020,SALES,"communication, customer service, leadership, marketing, problem solving, sales, training",7
14267489,SALES,"clinical, communication, customer service, excel, html, illustrator, leadership, marketing, medical, photoshop, sales, training",12
25839123,SALES,"communication, customer service, sales",3
31454430,SALES,sales,1
18368613,SALES,"clinical, marketing, sales, training",4
51349448,SALES,"communication, customer service, excel, illustrator, leadership, photoshop, problem solving, sales",8
17509935,SALES,"customer service, leadership, problem solving, sales",4
21595057,SALES,"accounting, communication, customer service, html, illustrator, photoshop, sales",7
12696104,SALES,"customer service, sales",2
34303500,SALES,"communication, excel, html, illustrator, leadership, negotiation, nursing, photoshop, sales, training",10
10898339,SALES,"communication, customer service, sales",3
25315791,SALES,"communication, customer service, sales, training",4
